day,licor,id,Photo,Ci,Tleaf,PARi
1,hultine,BCN5-2,9.745874432,174.5226856,26.92484,1999.991
1,hultine,BCN5-2,9.06211093,1.65E+02,2.69E+01,2000.008
1,hultine,BCN5-2,8.326331888,154.6686936,26.94829,2000.003
1,hultine,BCN5-2,7.513718861,146.3365874,26.94785,1999.985
1,hultine,BCN5-2,6.727534965,1.36E+02,2.69E+01,1999.98
1,hultine,BCN5-2,5.909364191,128.1916649,26.93055,1999.975
1,hultine,BCN5-2,5.123312557,1.18E+02,2.69E+01,1999.984
1,hultine,BCN5-2,4.25238965,1.11E+02,2.69E+01,1999.983
1,hultine,BCN5-2,3.551839141,99.77277434,26.91633,2000.017
1,hultine,BCN5-2,2.650493548,9.22E+01,2.69E+01,2000.023
1,hultine,BCN5-2,1.894913564,8.18E+01,2.69E+01,2000.038
1,hultine,BCN5-2,16.24731826,2.60E+02,2.71E+01,1999.986
1,hultine,BCN5-2,16.1417249,2.60E+02,2.71E+01,1999.967
1,hultine,BCN5-2,16.068517,2.62E+02,2.71E+01,1999.971
1,hultine,BCN5-2,16.19109619,2.64E+02,2.72E+01,1999.971
1,hultine,BCN5-2,16.7890156,2.66E+02,2.71E+01,1999.978
1,hultine,BCN5-2,17.38220578,2.72E+02,2.71E+01,1999.994
1,hultine,BCN5-2,17.92672364,2.81E+02,2.71E+01,1999.99
1,hultine,BCN5-2,18.50976501,2.91E+02,2.71E+01,1999.991
1,hultine,BCN5-2,19.13920511,3.00E+02,2.71E+01,1999.995
1,hultine,BCN5-2,19.70683661,3.12E+02,2.71E+01,2000.003
1,hultine,BCN5-2,20.1718706,323.1657485,27.05717,2000.024
1,hultine,BCN5-2,20.90993714,334.9026479,27.01688,1999.994
1,hultine,BCN5-2,21.49269194,345.7397926,26.98674,1999.996
1,hultine,BCN5-2,21.94356258,359.7484165,26.95853,1999.97
1,hultine,BCN5-2,22.4729851,371.1620808,26.95053,2000.01
1,hultine,BCN5-2,23.0211579,382.7555981,26.95376,1999.991
1,hultine,BCN5-2,23.59346175,3.92E+02,2.70E+01,2000.034
1,hultine,BCN5-2,23.9322697,405.8013694,26.98661,2000.014
1,hultine,BCN5-2,24.28330181,4.17E+02,2.70E+01,2000.021
1,hultine,BCN5-2,24.67699434,4.30E+02,2.70E+01,1999.997
1,hultine,BCN5-2,25.08109119,441.6014058,27.0069,1999.985
1,hultine,BCN5-2,25.25861415,4.56E+02,2.70E+01,2000.007
1,hultine,BCN5-2,25.6381915,4.67E+02,2.70E+01,1999.998
1,hultine,BCN5-2,25.67355775,4.82E+02,2.70E+01,2000
1,hultine,BCN5-2,25.83076098,4.97E+02,2.70E+01,1999.957
1,hultine,BCN5-2,26.26177205,5.09E+02,2.70E+01,1999.985
1,hultine,BCN5-2,26.24553958,5.24E+02,2.70E+01,1999.979
1,hultine,BCN5-2,26.48189552,5.39E+02,2.70E+01,1999.997
1,hultine,BCN5-2,26.58365389,5.53E+02,2.70E+01,1999.974
1,hultine,BCN5-2,26.62996439,5.70E+02,2.70E+01,1999.991
1,hultine,BCN5-2,27.02956655,5.82E+02,2.70E+01,1999.979
1,hultine,BCN5-2,27.03677622,5.99E+02,2.70E+01,1999.986
1,hultine,BCN5-2,27.06908654,613.2419745,27.00113,1999.99
1,hultine,BCN5-2,26.82558117,631.6947677,27.01599,1999.995
1,hultine,BCN5-2,27.13747512,6.44E+02,2.70E+01,1999.99
1,hultine,BCN5-2,26.66758917,6.64E+02,2.70E+01,1999.997
1,hultine,BCN5-2,26.80613946,6.77E+02,2.70E+01,1999.99
1,hultine,BCN5-2,26.84665634,6.93E+02,2.71E+01,2000
1,hultine,BCN5-2,26.94445502,7.07E+02,2.71E+01,2000.013
1,hultine,BCN5-2,26.84871281,726.5409268,27.08251,2000.011
1,hultine,BCN5-2,26.68742135,740.7288178,27.082,1999.993
1,hultine,BCN5-2,27.27064537,753.8791163,27.06685,1999.973
1,hultine,BCN5-2,27.21581553,770.2276215,27.03979,1999.972
1,hultine,BCN5-2,27.13645835,7.89E+02,2.70E+01,1999.988
1,hultine,BCN5-2,27.3065763,802.9314655,26.97366,1999.975
1,hultine,BCN5-2,27.41361817,8.20E+02,2.69E+01,1999.979
1,hultine,BCN5-2,27.23655599,8.37E+02,2.69E+01,1999.966
1,hultine,BCN5-2,27.54226379,8.51E+02,2.69E+01,2000.007
1,hultine,BCN5-2,27.56644377,8.66E+02,2.69E+01,1999.989
1,hultine,BCN5-2,27.5245666,8.83E+02,2.69E+01,1999.979
1,hultine,BCN5-2,26.8663923,9.04E+02,2.69E+01,1999.98
1,hultine,BCN5-2,27.53557003,915.5371625,26.90826,2000.006
1,hultine,BCN5-2,27.4964354,930.9436266,26.88649,2000.041
1,hultine,BCN5-2,27.51093817,9.49E+02,2.69E+01,2000.014
1,hultine,BCN5-2,27.53225474,9.64E+02,2.68E+01,1999.968
1,hultine,BCN5-2,27.80583767,9.80E+02,2.68E+01,1999.957
1,hultine,BCN5-2,27.63887152,9.96E+02,2.68E+01,1999.987
1,hultine,BCN5-2,27.38725058,1.02E+03,2.68E+01,2000.033
1,hultine,BCN5-2,27.89397588,1.03E+03,2.68E+01,2000.036
1,hultine,BCN5-2,27.63718023,1.04E+03,2.68E+01,2000.012
1,hultine,BCN5-2,27.75338075,1058.59998,26.84763,1999.997
1,hultine,BCN5-2,27.7527124,1074.956184,26.85607,1999.969
1,hultine,BCN5-2,27.85626041,1090.24422,26.86127,1999.992
1,hultine,BCN5-2,28.04532889,1105.417527,26.87033,1999.986
1,hultine,BCN5-2,28.06034959,1.12E+03,2.69E+01,2000.008
1,hultine,F7-1,18.16776616,253.523507,27.03665,2000.008
1,hultine,F7-1,18.22563373,253.1590163,27.0432,1999.99
1,hultine,F7-1,18.33593712,2.52E+02,2.70E+01,1999.99
1,hultine,F7-1,18.14541639,2.50E+02,2.70E+01,2000.014
1,hultine,F7-1,17.67513202,2.47E+02,2.70E+01,2000.026
1,hultine,F7-1,17.03033198,2.40E+02,2.70E+01,2000.028
1,hultine,F7-1,16.33975503,2.33E+02,2.70E+01,2000.004
1,hultine,F7-1,15.60766606,2.23E+02,2.70E+01,2000.007
1,hultine,F7-1,14.95064758,2.14E+02,2.71E+01,2000.013
1,hultine,F7-1,13.99842056,2.04E+02,2.71E+01,2000.023
1,hultine,F7-1,13.12932546,1.96E+02,2.71E+01,2000.011
1,hultine,F7-1,12.26640037,1.87E+02,2.71E+01,2000.008
1,hultine,F7-1,11.56334573,1.78E+02,2.70E+01,2000.002
1,hultine,F7-1,10.82413699,1.69E+02,2.70E+01,1999.997
1,hultine,F7-1,10.04088337,160.3882473,26.96496,1999.991
1,hultine,F7-1,9.349736135,149.6377639,26.94247,2000.011
1,hultine,F7-1,8.37409312,142.665792,26.93309,2000.011
1,hultine,F7-1,7.525020855,132.6614354,26.93172,2000.006
1,hultine,F7-1,6.701162144,1.24E+02,2.69E+01,1999.997
1,hultine,F7-1,5.70796982,115.3606387,26.95639,1999.993
1,hultine,F7-1,4.891613767,107.0093768,26.9712,2000.033
1,hultine,F7-1,3.890308559,9.82E+01,2.70E+01,2000.023
1,hultine,F7-1,3.004257951,90.35819554,26.97569,2000.013
1,hultine,F7-1,2.158923929,8.05E+01,2.70E+01,1999.982
1,hultine,F7-1,18.14613887,257.0555104,26.98294,1999.991
1,hultine,F7-1,18.03758212,2.58E+02,2.70E+01,1999.976
1,hultine,F7-1,18.06476583,2.59E+02,2.70E+01,1999.985
1,hultine,F7-1,18.37757642,259.4372491,26.98269,2000.002
1,hultine,F7-1,18.92430045,2.63E+02,2.70E+01,2000
1,hultine,F7-1,19.49697559,2.71E+02,2.70E+01,1999.991
1,hultine,F7-1,20.03277695,2.80E+02,2.70E+01,1999.971
1,hultine,F7-1,20.68050029,2.91E+02,2.70E+01,1999.98
1,hultine,F7-1,21.39880704,2.99E+02,2.70E+01,2000.003
1,hultine,F7-1,22.02078202,3.09E+02,2.70E+01,2000.013
1,hultine,F7-1,22.49887958,3.22E+02,2.70E+01,2000.009
1,hultine,F7-1,23.15620182,3.33E+02,2.70E+01,1999.97
1,hultine,F7-1,23.80187684,3.43E+02,2.70E+01,2000.018
1,hultine,F7-1,24.32248068,3.55E+02,2.70E+01,2000.046
1,hultine,F7-1,24.84359141,366.5990355,26.97504,2000.047
1,hultine,F7-1,25.37192602,380.1190878,26.95979,1999.978
1,hultine,F7-1,25.8972661,391.0636103,26.94286,1999.956
1,hultine,F7-1,26.39380649,404.3764891,26.93125,1999.966
1,hultine,F7-1,26.68599635,417.6056816,26.92511,1999.991
1,hultine,F7-1,27.02391161,4.32E+02,2.69E+01,1999.992
1,hultine,F7-1,27.29128098,4.44E+02,2.69E+01,1999.989
1,hultine,F7-1,27.50623027,4.59E+02,2.69E+01,1999.991
1,hultine,F7-1,27.7540345,4.72E+02,2.69E+01,1999.989
1,hultine,F7-1,28.08378444,4.86E+02,2.69E+01,2000.054
1,hultine,F7-1,28.0880265,5.01E+02,2.69E+01,2000.048
1,hultine,F7-1,28.27486727,5.17E+02,2.69E+01,2000.054
1,hultine,F7-1,28.53271864,5.31E+02,2.69E+01,2000.001
1,hultine,F7-1,28.66893658,5.47E+02,2.69E+01,1999.984
1,hultine,F7-1,29.01880488,5.59E+02,2.69E+01,1999.968
1,hultine,F7-1,29.03699402,5.76E+02,2.69E+01,1999.979
1,hultine,F7-1,29.22919582,5.89E+02,2.70E+01,2000.003
1,hultine,F7-1,29.40669411,6.05E+02,2.70E+01,2000.013
1,hultine,F7-1,29.46213743,6.19E+02,2.70E+01,1999.978
1,hultine,F7-1,29.61215463,6.35E+02,2.70E+01,1999.95
1,hultine,F7-1,29.28824346,6.52E+02,2.70E+01,1999.954
1,hultine,F7-1,29.50026534,667.5828034,27.05227,1999.98
1,hultine,F7-1,29.72367208,681.9389977,27.05695,1999.999
1,hultine,F7-1,29.43092086,699.6697531,27.06446,1999.991
1,hultine,F7-1,29.54676359,713.7281262,27.07258,1999.986
1,hultine,F7-1,29.62232978,730.5730612,27.08209,1999.977
1,hultine,F7-1,29.81185436,743.3742879,27.08445,1999.969
1,hultine,F7-1,29.7559134,760.5965117,27.08184,1999.977
1,hultine,F7-1,29.64978815,777.5190643,27.07144,1999.971
1,hultine,F7-1,29.76023484,794.1388343,27.05662,2000.002
1,hultine,F7-1,29.97135143,808.1355759,27.0402,2000.014
1,hultine,F7-1,30.02247997,8.25E+02,2.70E+01,2000.001
1,hultine,F7-1,29.94284284,8.41E+02,2.70E+01,1999.995
1,hultine,F7-1,29.88452962,8.58E+02,2.70E+01,2000
1,hultine,F7-1,29.9535143,872.908872,27.00526,2000.029
1,hultine,F7-1,29.95352801,889.8005947,26.98917,2000.043
1,hultine,F7-1,30.02870768,905.2711998,26.97743,2000.052
1,hultine,F7-1,29.78534109,924.1220176,26.9691,2000.034
1,hultine,F7-1,29.72801146,939.5114358,26.96231,2000.034
1,hultine,F7-1,29.78326852,955.2888449,26.94454,2000.006
1,hultine,F7-1,29.97181931,969.7230368,26.91975,2000.005
1,hultine,F7-1,29.55086864,9.90E+02,2.69E+01,1999.982
1,hultine,F7-1,29.76411993,1.00E+03,2.69E+01,1999.987
1,hultine,F7-1,30.0913449,1.02E+03,2.69E+01,1999.996
1,hultine,F7-1,29.9539376,1035.386498,26.89155,2000.02
1,hultine,F7-1,29.65529253,1.05E+03,2.69E+01,2000.025
1,hultine,F7-1,29.88851394,1067.963739,26.92286,1999.999
1,hultine,F7-1,30.07538724,1083.181113,26.93721,1999.979
1,hultine,F7-1,29.71968394,1.10E+03,2.69E+01,1999.96
1,hultine,F7-1,30.19222677,1113.693386,26.9615,1999.994
1,hultine,F7-1,29.85834269,1130.438402,26.97057,2000.015
1,hultine,BCF5-4,25.40654041,2.63E+02,2.70E+01,1999.989
1,hultine,BCF5-4,25.68862794,2.61E+02,2.70E+01,2000.016
1,hultine,BCF5-4,25.97406829,2.59E+02,2.71E+01,1999.988
1,hultine,BCF5-4,25.65899211,2.58E+02,2.71E+01,1999.979
1,hultine,BCF5-4,25.21982926,2.53E+02,2.71E+01,1999.984
1,hultine,BCF5-4,24.42651299,2.45E+02,2.71E+01,2000.013
1,hultine,BCF5-4,23.44954892,2.37E+02,2.71E+01,2000.02
1,hultine,BCF5-4,22.42866065,2.26E+02,2.71E+01,2000.05
1,hultine,BCF5-4,21.34152357,2.17E+02,2.71E+01,2000.048
1,hultine,BCF5-4,20.22713278,206.7374268,27.02564,2000.055
1,hultine,BCF5-4,18.9509007,199.2008729,26.98239,2000.016
1,hultine,BCF5-4,17.7540093,189.5224029,26.94005,1999.997
1,hultine,BCF5-4,16.73588299,180.6102353,26.91635,1999.989
1,hultine,BCF5-4,15.6580214,170.0322597,26.91233,1999.975
1,hultine,BCF5-4,14.52664733,161.1817586,26.91827,1999.977
1,hultine,BCF5-4,13.52012174,150.3758596,26.92961,1999.976
1,hultine,BCF5-4,12.35419272,1.42E+02,2.69E+01,1999.976
1,hultine,BCF5-4,11.12642489,1.32E+02,2.70E+01,1999.977
1,hultine,BCF5-4,9.953382735,123.2541141,26.97539,1999.984
1,hultine,BCF5-4,8.561373127,1.14E+02,2.70E+01,1999.987
1,hultine,BCF5-4,7.332424252,1.06E+02,2.70E+01,1999.995
1,hultine,BCF5-4,6.288583058,9.48E+01,2.70E+01,1999.996
1,hultine,BCF5-4,5.004670032,8.67E+01,2.70E+01,2000.006
1,hultine,BCF5-4,3.679524683,7.72E+01,2.70E+01,2000.014
1,hultine,BCF5-4,25.62013598,2.62E+02,2.70E+01,1999.987
1,hultine,BCF5-4,25.25174513,2.64E+02,2.70E+01,1999.971
1,hultine,BCF5-4,25.12725923,2.65E+02,2.70E+01,1999.985
1,hultine,BCF5-4,25.23477256,2.68E+02,2.70E+01,1999.966
1,hultine,BCF5-4,25.65069987,2.72E+02,2.70E+01,1999.981
1,hultine,BCF5-4,26.76997597,2.79E+02,2.70E+01,1999.987
1,hultine,BCF5-4,27.72310159,2.87E+02,2.71E+01,2000.015
1,hultine,BCF5-4,28.24052342,3.00E+02,2.71E+01,2000.026
1,hultine,BCF5-4,29.28773716,3.09E+02,2.71E+01,2000.018
1,hultine,BCF5-4,30.19455864,3.18E+02,2.70E+01,1999.975
1,hultine,BCF5-4,30.84249342,3.32E+02,2.70E+01,1999.966
1,hultine,BCF5-4,31.52732109,3.44E+02,2.70E+01,1999.97
1,hultine,BCF5-4,32.41016206,3.56E+02,2.70E+01,1999.99
1,hultine,BCF5-4,33.02514551,3.67E+02,2.70E+01,1999.983
1,hultine,BCF5-4,33.76025613,3.80E+02,2.70E+01,1999.986
1,hultine,BCF5-4,34.35119194,3.92E+02,2.70E+01,1999.967
1,hultine,BCF5-4,35.09188201,4.05E+02,2.70E+01,1999.975
1,hultine,BCF5-4,35.57734357,4.17E+02,2.70E+01,1999.994
1,hultine,BCF5-4,35.91236237,4.32E+02,2.70E+01,2000.019
1,hultine,BCF5-4,36.17334073,4.45E+02,2.70E+01,2000.022
1,hultine,BCF5-4,36.62429972,4.60E+02,2.70E+01,2000.016
1,hultine,BCF5-4,36.79647752,4.74E+02,2.70E+01,2000.018
1,hultine,BCF5-4,37.2329676,4.89E+02,2.70E+01,2000.041
1,hultine,BCF5-4,37.35336824,5.03E+02,2.70E+01,2000.034
1,hultine,BCF5-4,37.42094648,5.19E+02,2.70E+01,2000.05
1,hultine,BCF5-4,37.52536559,5.34E+02,2.69E+01,2000.056
1,hultine,BCF5-4,37.68529922,5.50E+02,2.69E+01,2000.043
1,hultine,BCF5-4,37.66566064,565.6357777,26.89994,2000.008
1,hultine,BCF5-4,37.68963869,583.127591,26.87578,1999.968
1,hultine,BCF5-4,37.54871305,599.0937959,26.86416,1999.945
1,hultine,BCF5-4,37.68464293,615.6635081,26.86366,1999.973
1,hultine,BCF5-4,37.80071645,630.531359,26.87111,1999.986
1,hultine,BCF5-4,37.89320795,6.47E+02,2.69E+01,2000.026
1,hultine,BCF5-4,37.62367167,662.4800816,26.90928,2000.01
1,hultine,BCF5-4,37.70073515,678.8638103,26.93628,2000.006
1,hultine,BCF5-4,37.77437093,693.1682316,26.95879,1999.986
1,hultine,BCF5-4,37.99073993,709.2131542,26.98284,1999.99
1,hultine,BCF5-4,37.9732572,7.24E+02,2.70E+01,1999.999
1,hultine,BCF5-4,37.82513907,742.1252935,27.022,1999.995
1,hultine,BCF5-4,38.22131201,754.6666218,27.03601,1999.992
1,hultine,BCF5-4,38.06699928,7.72E+02,2.70E+01,1999.986
1,hultine,BCF5-4,38.20285435,787.0080315,27.04952,2000.007
1,hultine,BCF5-4,38.39122729,8.03E+02,2.71E+01,2000.023
1,hultine,BCF5-4,38.2307473,8.19E+02,2.71E+01,2000.011
1,hultine,BCF5-4,38.22928937,835.9778032,27.05856,2000.01
1,hultine,BCF5-4,38.27996955,8.51E+02,2.71E+01,2000.008
1,hultine,BCF5-4,38.26612293,868.2010922,27.05405,2000.005
1,hultine,BCF5-4,38.37486299,8.83E+02,2.70E+01,1999.99
1,hultine,BCF5-4,38.30840932,9.01E+02,2.70E+01,1999.969
1,hultine,BCF5-4,38.50903282,915.1603301,27.01678,1999.974
1,hultine,BCF5-4,38.23782625,9.34E+02,2.70E+01,1999.99
1,hultine,BCF5-4,38.71650713,946.7051048,26.99121,2000.012
1,hultine,BCF5-4,38.12757143,966.4436434,26.97789,2000.03
1,hultine,BCF5-4,38.46019538,9.80E+02,2.70E+01,2000.014
1,hultine,BCF5-4,38.3809107,9.98E+02,2.70E+01,2000.002
1,hultine,BCF5-4,38.50343873,1.01E+03,2.70E+01,1999.993
1,hultine,BCF5-4,38.34640557,1030.045345,26.97318,2000.001
1,hultine,BCF5-4,38.74273842,1042.791815,26.97754,2000.009
1,hultine,BCF5-4,38.43197428,1060.6955,26.98108,1999.983
1,hultine,BCF5-4,38.62438655,1.07E+03,2.70E+01,1999.98
1,hultine,BCF5-4,38.46228899,1.09E+03,2.70E+01,2000.004
1,hultine,BCF5-4,38.71867138,1105.626701,27.00568,2000.031
1,hultine,BCF5-4,38.87893741,1121.29687,27.01909,2000.023
1,hultine,BCF5-4,38.8088246,1136.96796,27.03678,1999.991
1,hultine,BCF5-4,39.05343398,1152.205553,27.0548,1999.983
1,hultine,F5-3,20.8993649,273.0382794,26.93538,2000.024
1,hultine,F5-3,20.89661904,273.0600219,26.92647,2000.062
1,hultine,F5-3,20.95137615,272.0598297,26.90941,2000.05
1,hultine,F5-3,20.87862549,269.9908763,26.88672,2000.009
1,hultine,F5-3,20.22840437,267.1212172,26.86122,1999.992
1,hultine,F5-3,19.52048586,259.8894446,26.83392,1999.975
1,hultine,F5-3,19.05188314,250.2109927,26.8109,2000.003
1,hultine,F5-3,18.05691513,240.4395604,26.79128,1999.986
1,hultine,F5-3,17.19156645,230.9882273,26.78151,1999.991
1,hultine,F5-3,16.41557177,2.19E+02,2.68E+01,1999.981
1,hultine,F5-3,15.428228,2.10E+02,2.68E+01,1999.999
1,hultine,F5-3,14.32645272,2.00E+02,2.68E+01,1999.984
1,hultine,F5-3,13.45721696,190.3217383,26.8324,1999.988
1,hultine,F5-3,12.38678937,179.8966183,26.8672,1999.97
1,hultine,F5-3,11.6175565,169.754985,26.89827,1999.967
1,hultine,F5-3,10.68684985,158.7335623,26.93251,1999.969
1,hultine,F5-3,9.683507584,149.8078262,26.96238,1999.975
1,hultine,F5-3,8.646361525,1.39E+02,2.70E+01,1999.997
1,hultine,F5-3,7.643020032,1.30E+02,2.70E+01,1999.994
1,hultine,F5-3,6.566556154,1.20E+02,2.70E+01,1999.996
1,hultine,F5-3,5.52263789,1.12E+02,2.70E+01,2000
1,hultine,F5-3,4.489015675,1.01E+02,2.70E+01,1999.993
1,hultine,F5-3,3.531370029,9.24E+01,2.69E+01,1999.992
1,hultine,F5-3,2.405658095,8.25E+01,2.69E+01,1999.981
1,hultine,F5-3,20.88536419,273.7294446,27.01125,1999.992
1,hultine,F5-3,20.67023634,275.1002384,26.9987,1999.981
1,hultine,F5-3,20.71789434,275.6871996,26.99099,1999.996
1,hultine,F5-3,20.989588,2.78E+02,2.70E+01,1999.973
1,hultine,F5-3,21.35242411,282.5580576,26.99342,1999.997
1,hultine,F5-3,22.26746282,2.89E+02,2.70E+01,1999.996
1,hultine,F5-3,22.79405653,2.99E+02,2.70E+01,2000.008
1,hultine,F5-3,23.603693,3.10E+02,2.70E+01,1999.994
1,hultine,F5-3,24.44413951,3.20E+02,2.70E+01,2000.009
1,hultine,F5-3,24.91515289,3.34E+02,2.70E+01,1999.993
1,hultine,F5-3,25.66464628,3.44E+02,2.70E+01,2000.009
1,hultine,F5-3,26.0227096,3.56E+02,2.71E+01,2000.016
1,hultine,F5-3,26.65741853,3.69E+02,2.71E+01,1999.999
1,hultine,F5-3,27.12824445,3.82E+02,2.71E+01,1999.996
1,hultine,F5-3,27.56688202,395.2825676,27.05326,1999.978
1,hultine,F5-3,28.20507843,406.7884374,27.05387,2000.002
1,hultine,F5-3,28.59105299,420.8869182,27.05431,1999.991
1,hultine,F5-3,28.84607835,433.8848261,27.05264,1999.993
1,hultine,F5-3,29.21990163,448.0224882,27.04614,1999.987
1,hultine,F5-3,29.36490628,462.2554507,27.03929,1999.986
1,hultine,F5-3,29.3359332,479.1945205,27.03193,1999.997
1,hultine,F5-3,29.59907568,4.93E+02,2.70E+01,2000.005
1,hultine,F5-3,29.7198802,509.4037216,27.0256,2000.004
1,hultine,F5-3,29.68018631,524.7276207,27.02766,1999.998
1,hultine,F5-3,29.55779451,5.42E+02,2.70E+01,1999.992
1,hultine,F5-3,29.75419549,5.56E+02,2.70E+01,1999.992
1,hultine,F5-3,29.81431803,5.73E+02,2.70E+01,2000.002
1,hultine,F5-3,29.67506576,5.89E+02,2.70E+01,2000.006
1,hultine,F5-3,29.59922128,6.06E+02,2.70E+01,2000.023
1,hultine,F5-3,29.88655568,6.20E+02,2.70E+01,1999.996
1,hultine,F5-3,30.03932683,6.36E+02,2.70E+01,1999.999
1,hultine,F5-3,29.96775998,6.52E+02,2.70E+01,1999.963
1,hultine,F5-3,30.13663519,6.68E+02,2.70E+01,2000.005
1,hultine,F5-3,29.77833915,6.85E+02,2.70E+01,2000.008
1,hultine,F5-3,29.79186409,7.02E+02,2.70E+01,2000.019
1,hultine,F5-3,29.7619672,7.17E+02,2.70E+01,2000
1,hultine,F5-3,29.80953363,7.34E+02,2.70E+01,1999.986
1,hultine,F5-3,29.90695258,7.48E+02,2.70E+01,1999.996
1,hultine,F5-3,29.90146591,7.66E+02,2.70E+01,2000.012
1,hultine,F5-3,30.09041139,779.6082607,27.03049,2000.038
1,hultine,F5-3,30.04197107,797.0354385,27.0232,2000.037
1,hultine,F5-3,30.18629913,8.11E+02,2.70E+01,2000.026
1,hultine,F5-3,30.02497697,8.29E+02,2.70E+01,2000.02
1,hultine,F5-3,30.18321776,8.43E+02,2.70E+01,2000.011
1,hultine,F5-3,30.05684188,861.5088293,26.99273,2000.011
1,hultine,F5-3,30.38764514,875.4463606,26.988,2000
1,hultine,F5-3,30.42459284,892.006665,26.98873,1999.991
1,hultine,F5-3,30.43390065,9.07E+02,2.70E+01,1999.985
1,hultine,F5-3,30.34380788,9.24E+02,2.70E+01,1999.984
1,hultine,F5-3,30.23970289,9.40E+02,2.70E+01,1999.986
1,hultine,F5-3,30.66610779,9.54E+02,2.70E+01,2000
1,hultine,F5-3,30.34318533,970.8839529,27.00593,1999.993
1,hultine,F5-3,30.61126363,986.2433782,27.00291,1999.994
1,hultine,F5-3,30.28668957,1.00E+03,2.70E+01,1999.995
1,hultine,F5-3,30.79562382,1.02E+03,2.70E+01,2000.029
1,hultine,F5-3,30.42010263,1.03E+03,2.70E+01,2000.035
1,hultine,F5-3,30.80243185,1.05E+03,2.70E+01,2000.031
1,hultine,F5-3,30.72214349,1.07E+03,2.70E+01,2000.015
1,hultine,F5-3,30.65615079,1.08E+03,2.69E+01,2000.004
1,hultine,F5-3,30.55012152,1.10E+03,2.69E+01,1999.986
1,hultine,F5-3,30.7873007,1.11E+03,2.69E+01,1999.969
1,hultine,F5-3,30.66840159,1.13E+03,2.69E+01,1999.957
1,hultine,F5-3,30.64530528,1.15E+03,2.69E+01,1999.984
1,hultine,F5-3,30.81909107,1.16E+03,2.69E+01,2000.004
1,hultine,F5-3,30.76111689,1.18E+03,2.69E+01,2000.034
1,hultine,H4-1,17.96749633,2.73E+02,2.71E+01,1999.985
1,hultine,H4-1,18.12083186,273.1404884,27.06147,2000.006
1,hultine,H4-1,18.24843852,270.6388149,27.05166,2000.006
1,hultine,H4-1,18.0255862,269.6270824,27.0337,2000.006
1,hultine,H4-1,17.79748461,264.0979491,27.01002,1999.989
1,hultine,H4-1,17.12747118,257.6948776,26.98339,2000
1,hultine,H4-1,16.56479103,249.2272318,26.96564,2000.013
1,hultine,H4-1,15.98521337,2.38E+02,2.70E+01,2000.02
1,hultine,H4-1,15.09085012,229.5739827,26.95201,1999.994
1,hultine,H4-1,14.09636588,219.8819571,26.952,1999.965
1,hultine,H4-1,13.49397054,2.09E+02,2.69E+01,1999.963
1,hultine,H4-1,12.43137826,2.00E+02,2.70E+01,1999.992
1,hultine,H4-1,11.58818067,1.91E+02,2.70E+01,2000.01
1,hultine,H4-1,11.00185024,1.79E+02,2.69E+01,2000.037
1,hultine,H4-1,10.08626874,1.70E+02,2.69E+01,2000.036
1,hultine,H4-1,9.442181655,158.4107918,26.94317,2000.029
1,hultine,H4-1,8.502411427,149.9994983,26.93571,2000.014
1,hultine,H4-1,7.787646046,138.4539226,26.93206,2000.001
1,hultine,H4-1,6.817167351,130.4159963,26.93252,2000.002
1,hultine,H4-1,5.864691244,1.20E+02,2.69E+01,1999.989
1,hultine,H4-1,5.046313815,1.11E+02,2.69E+01,1999.997
1,hultine,H4-1,4.085913914,101.1252499,26.95991,2000.005
1,hultine,H4-1,3.248738738,92.26066157,26.97203,2000.019
1,hultine,H4-1,2.2529737,82.70807109,26.98532,2000.025
1,hultine,H4-1,17.87643726,273.8114496,26.9979,1999.981
1,hultine,H4-1,17.84810097,2.74E+02,2.70E+01,2000.004
1,hultine,H4-1,17.37774341,2.78E+02,2.70E+01,1999.986
1,hultine,H4-1,17.66409892,2.79E+02,2.70E+01,1999.98
1,hultine,H4-1,17.94667471,2.84E+02,2.70E+01,1999.973
1,hultine,H4-1,18.92262444,2.89E+02,2.69E+01,1999.989
1,hultine,H4-1,19.3192315,2.99E+02,2.69E+01,2000.006
1,hultine,H4-1,19.85681763,3.11E+02,2.70E+01,2000.027
1,hultine,H4-1,20.55285049,3.21E+02,2.70E+01,2000.039
1,hultine,H4-1,21.21613254,332.8618188,26.97313,2000.011
1,hultine,H4-1,22.0438315,3.42E+02,2.70E+01,2000.008
1,hultine,H4-1,22.6486509,3.56E+02,2.70E+01,1999.985
1,hultine,H4-1,23.00614317,3.68E+02,2.70E+01,2000.013
1,hultine,H4-1,23.83058172,3.79E+02,2.70E+01,2000.004
1,hultine,H4-1,24.39118745,3.91E+02,2.70E+01,1999.995
1,hultine,H4-1,25.09519888,4.03E+02,2.70E+01,1999.992
1,hultine,H4-1,25.73487546,4.14E+02,2.70E+01,1999.982
1,hultine,H4-1,26.18368792,4.27E+02,2.70E+01,1999.987
1,hultine,H4-1,26.54530389,440.6982687,27.00871,1999.988
1,hultine,H4-1,27.0187645,454.5639405,27.01769,1999.978
1,hultine,H4-1,27.19778647,468.3702468,27.02341,1999.976
1,hultine,H4-1,27.42718111,481.7783154,27.02749,1999.991
1,hultine,H4-1,27.65316502,496.8426681,27.03148,2000.023
1,hultine,H4-1,27.92408953,511.2638627,27.03855,2000.034
1,hultine,H4-1,28.32662544,523.5956302,27.0444,2000.007
